,good_loan
42144,1
72041,1
20453,1
98679,1
66385,1
30898,1
112577,1
94637,1
25418,1
73185,1
3694,1
25766,1
13094,1
27392,1
98497,1
9761,1
927,1
12344,1
57458,1
112686,1
104100,1
515,1
58123,1
48104,1
38204,1
57995,1
36338,1
32195,1
107779,1
117440,1
6521,1
105923,1
91484,1
27017,1
115698,1
12336,1
42094,1
28330,1
40286,1
61546,1
14525,1
99399,1
102140,1
10393,1
33723,1
45338,1
63553,1
101261,1
41544,1
111343,1
69799,1
14428,1
30260,1
97226,1
79269,1
109269,1
61101,1
107637,1
20429,1
73752,1
105764,1
102888,1
49570,1
49436,1
29738,1
84774,1
90943,1
26556,1
75977,1
61359,1
59351,1
39203,1
27631,1
906,1
16457,1
31987,1
30679,1
71431,1
83786,1
13290,1
15370,1
103995,1
105779,1
115613,1
44360,1
3542,1
106139,1
24722,1
4272,1
13977,1
93325,1
74518,1
68910,1
57043,1
102287,1
69017,1
63667,1
93611,1
39391,1
19369,1
16160,1
8991,1
15345,1
93733,1
1127,1
14271,1
45121,1
63596,1
91768,1
35859,1
3818,1
49966,1
19602,1
73156,1
11504,1
78823,1
95359,1
90061,1
66272,1
13743,1
35079,1
61736,1
71086,1
37364,1
69719,1
18557,1
46803,1
66758,1
58850,1
61180,1
2831,1
63024,1
73303,1
60962,1
113376,1
64842,1
15592,1
118245,1
66342,1
40345,1
103627,1
60522,1
100798,1
116994,1
35175,1
87783,1
44043,1
1789,1
25956,1
76520,1
100342,1
17908,1
1305,1
59669,1
38978,1
7503,1
28969,1
55050,1
12495,1
88041,1
15730,1
88057,1
99262,1
39377,1
74855,1
102413,1
115796,1
110611,1
55400,1
113012,1
81584,1
87729,1
12360,1
114616,1
46452,1
23379,1
119911,1
19451,1
101688,1
34808,1
72320,1
91924,1
61937,1
28832,1
115261,1
24440,1
70519,1
92646,1
79337,1
60515,1
33559,1
7867,1
11340,1
18693,1
8602,1
71151,1
108325,1
115617,1
49478,1
54003,1
102620,1
51967,1
96738,1
57134,1
71587,1
114754,1
21425,1
6257,1
45594,1
56635,1
56111,1
43539,1
51776,1
2541,1
60177,1
113880,1
41579,1
43045,1
91388,1
9009,1
103110,1
37179,1
40601,1
63365,1
25556,1
116652,1
89936,1
30040,1
30051,1
17854,1
49058,1
13267,1
47307,1
92568,1
31070,1
98560,1
104910,1
6814,1
66945,1
51569,1
59228,1
17515,1
110237,1
116971,1
89712,1
10166,1
13455,1
10453,1
111694,1
21093,1
62308,1
39382,1
49237,1
27091,1
34618,1
50328,1
86396,1
117919,1
74488,1
71435,1
70729,1
8346,1
72436,1
106446,1
47930,1
20285,1
26272,1
87003,1
47466,1
78029,1
23177,1
2423,1
113207,1
26933,1
58291,1
83643,1
92159,1
72031,1
73571,1
74797,1
98554,1
53422,1
65291,1
52201,1
4261,1
96643,1
101130,1
74916,1
51250,1
68360,1
114022,1
45010,1
13577,1
33429,1
115165,1
4702,1
82823,1
32367,1
54001,1
46334,1
64400,1
119637,1
4169,1
92191,1
66548,1
6865,1
8046,1
86647,1
52331,1
20540,1
73281,1
103142,1
85270,1
37833,1
11851,1
1099,1
40644,1
87745,1
65333,1
23104,1
77465,1
90708,1
28481,1
18487,1
31428,1
100107,1
67119,1
65293,1
11238,1
8382,1
91035,1
56683,1
117644,1
63625,1
6540,1
62713,1
105105,1
180,1
11738,1
90717,1
29815,1
85672,1
110452,1
22037,1
61617,1
52390,1
118835,1
73997,1
51837,1
2655,1
112796,1
82282,1
35416,1
11841,1
27585,1
75752,1
109755,1
80126,1
66579,1
1095,1
62394,1
107727,1
15587,1
46054,1
62783,1
43307,1
6796,1
33713,1
81447,1
76522,1
84259,1
51975,1
57738,1
78261,1
105104,1
38673,1
4311,1
27541,1
8032,1
1020,1
56985,1
81415,1
6083,1
95786,1
21718,1
98655,1
35752,1
36462,1
89814,1
102979,1
102080,1
88231,1
41904,1
84235,1
1646,1
75488,1
32975,1
82101,1
89840,1
93976,1
80949,1
26527,1
32471,1
117436,1
94325,1
106052,1
28201,1
79217,1
24204,1
4395,1
10690,1
118307,1
27296,1
82940,1
94980,1
46227,1
86076,1
97204,1
92812,1
40655,1
4767,1
10236,1
118924,1
39815,1
43522,1
80173,1
81254,1
92211,1
110097,1
14901,1
46734,1
111735,1
73134,1
50066,1
65080,1
77232,1
75848,1
60021,1
86337,1
81716,1
96542,1
110683,1
51028,1
98185,1
45593,1
94185,1
115907,1
16007,1
114352,1
54617,1
80715,1
57556,1
1978,1
109807,1
81226,1
67996,1
42623,1
63312,1
38774,1
98233,1
113043,1
50727,1
92461,1
89913,1
97759,1
32228,1
14700,1
8388,1
49649,1
75092,1
27682,1
89721,1
45488,1
81923,1
17979,1
78481,1
36365,1
38152,1
29433,1
47449,1
53189,1
1781,1
27070,1
93888,1
88974,1
18868,1
6824,1
2557,1
56617,1
43778,1
73490,1
82383,1
68307,1
13927,1
228,1
14486,1
106714,1
59898,1
68163,1
43890,1
66242,1
116759,1
8230,1
46733,1
45995,1
10290,1
19215,1
57849,1
102128,1
74064,1
38756,1
8620,1
30969,1
20330,1
9041,1
5467,1
34293,1
105364,1
46860,1
62405,1
104034,1
62195,1
82470,1
47696,1
91929,1
44989,1
23977,1
17580,1
51455,1
13753,1
11174,1
55995,1
89230,1
68749,1
97289,1
32564,1
26436,1
44280,1
6119,1
29643,1
95115,1
108865,1
19982,1
1942,1
45851,1
10381,1
31960,1
85484,1
35693,1
81501,1
113795,1
20138,1
3132,1
33735,1
99279,1
222,1
114618,1
97111,1
26767,1
9131,1
111128,1
1924,1
115342,1
66571,1
114194,1
11803,1
34226,1
7847,1
29603,1
109911,1
33889,1
53831,1
31228,1
79990,1
20708,1
33853,1
32809,1
80739,1
7984,1
77324,1
40177,1
115083,1
76560,1
73335,1
101461,1
61778,1
59545,1
113193,1
69949,1
12543,1
27199,1
19904,1
111916,1
84533,1
42675,1
101758,1
64230,1
83867,1
116276,1
104917,1
10371,1
9683,1
13935,1
116151,1
97242,1
17001,1
58556,1
37059,1
5941,1
111307,1
107537,1
44056,1
18045,1
112555,1
119750,1
92588,1
42673,1
223,1
91387,1
88653,1
90354,1
61046,1
119483,1
58759,1
118035,1
88854,1
111791,1
107593,1
30637,1
77739,1
55557,1
3878,1
10962,1
113964,1
9133,1
103861,1
111928,1
43031,1
36157,1
41437,1
117410,1
39655,1
50246,1
46301,1
4058,1
38452,1
107343,1
99309,1
93231,1
17804,1
26247,1
40577,1
105079,1
77628,1
18301,1
72138,1
85139,1
21648,1
93588,1
59478,1
63258,1
45782,1
27851,1
100841,1
77826,1
74955,1
53881,1
10847,1
98307,1
118951,1
33684,1
80802,1
115693,1
26322,1
117033,1
45047,1
44041,1
11031,1
102321,1
17899,1
16464,1
17520,1
104788,1
18689,1
98628,1
63784,1
94721,1
32539,1
86032,1
58212,1
80915,1
322,1
34486,1
48607,1
39941,1
96665,1
77211,1
13124,1
50741,1
97339,1
56362,1
81657,1
101107,1
8527,1
92861,1
41837,1
90937,1
87238,1
24534,1
92939,1
59417,1
99340,1
83432,1
70646,1
85419,1
102832,1
71878,1
758,1
69240,1
61337,1
99363,1
117767,1
4421,1
54594,1
66098,1
106065,1
53147,1
111589,1
25935,1
18909,1
69359,1
85697,1
85947,1
103902,1
57457,1
83526,1
53397,1
87898,1
4309,1
50821,1
61211,1
96938,1
76432,1
73975,1
78349,1
32396,1
77658,1
14086,1
32244,1
19846,1
2179,1
53175,1
23924,1
72955,1
28907,1
36597,1
113584,1
38912,1
116874,1
116147,1
119265,1
57296,1
32618,1
44098,1
111023,1
118094,1
99965,1
48728,1
73242,1
45119,1
49175,1
111612,1
109517,1
35186,1
29742,1
29638,1
35,1
55035,1
32458,1
70589,1
3917,1
6495,1
74183,1
86663,1
21880,1
105568,1
88516,1
35178,1
54462,1
77788,1
35707,1
5114,1
64929,1
912,1
9552,1
105655,1
1855,1
91367,1
45486,1
74314,1
100837,1
3421,1
82779,1
116458,1
67048,1
96525,1
34054,1
105108,1
90297,1
33211,1
76454,1
14133,1
47548,1
111829,1
76791,1
26258,1
54109,1
57639,1
42984,1
75275,1
62814,1
11359,1
74385,1
23329,1
22623,1
56270,1
77796,1
13729,1
26121,1
111337,1
113775,1
44915,1
101417,1
79755,1
42938,1
59532,1
21347,1
53498,1
98589,1
34722,1
47893,1
40736,1
16540,1
106853,1
53936,1
66936,1
20364,1
31,1
48458,1
67354,1
58095,1
82331,1
66088,1
29110,1
13460,1
77114,1
24545,1
85079,1
99641,1
8443,1
66788,1
100770,1
114869,1
56026,1
42499,1
31321,1
40764,1
64491,1
108730,1
47407,1
96920,1
104562,1
105452,1
105133,1
35514,1
112361,1
61583,1
49500,1
31442,1
84854,1
26878,1
112553,1
19206,1
11416,1
20594,1
15657,1
70886,1
66703,1
85533,1
105144,1
114052,1
114827,1
112028,1
74038,1
85447,1
13112,1
13670,1
92609,1
9868,1
15726,1
117730,1
30617,1
116327,1
64624,1
28538,1
97504,1
44163,1
62931,1
96757,1
93792,1
29369,1
108038,1
72979,1
36747,1
109068,1
16292,1
103300,1
49333,1
6589,1
60215,1
65067,1
80975,1
38977,1
90018,1
84736,1
50065,1
97925,1
7058,1
3071,1
118332,1
114042,1
119133,1
48544,1
56627,1
90998,1
89746,1
53556,1
31399,1
88292,1
28420,1
105185,1
54396,1
118752,1
67349,1
89786,1
53682,1
27593,1
72111,1
7615,1
97846,1
88139,1
7243,1
3688,1
52824,1
108451,1
69214,1
38077,1
117650,1
74956,1
67733,1
109597,1
6627,1
5549,1
47383,1
26404,1
66137,1
78270,1
90755,1
16617,1
85886,1
4759,1
99253,1
71991,1
15344,1
2984,1
2513,1
87912,1
7697,1
77290,1
53469,1
57119,1
103540,1
50810,1
110396,1
52429,1
65574,1
49298,1
94190,1
77653,1
80199,1
24271,1
45592,1
1310,1
42266,1
46473,1
71222,1
42433,1
47559,1
15757,1
11275,1
97756,1
118063,1
52844,1
55901,1
101342,1
38959,1
107397,1
4024,1
39872,1
58220,1
4097,1
34916,1
73248,1
84009,1
93118,1
74957,1
16906,1
25597,1
106341,1
43516,1
48923,1
14080,1
26579,1
53166,1
22000,1
119274,1
43379,1
118528,1
103460,1
116133,1
8370,1
77237,1
11159,1
78471,1
107845,1
107485,1
78880,1
75768,1
9835,1
27783,1
92848,1
76670,1
48317,1
22178,1
35984,1
64250,1
115934,1
30789,1
114710,1
53842,1
41815,1
117370,1
32190,1
101928,1
32953,1
119080,1
99879,1
16421,1
35948,1
57584,1
35407,1
33704,1
36835,1
44716,1
117331,1
23314,1
85147,1
101402,1
4828,1
31468,1
86638,1
72591,1
112374,1
92577,1
14198,1
34038,1
2950,1
32487,1
100174,1
54140,1
50061,1
23690,1
79077,1
57343,1
18346,1
67324,1
8033,1
54346,1
31938,1
19994,1
22292,1
1718,1
62906,1
52034,1
21687,1
4362,1
1281,1
87057,1
33793,1
57020,1
108757,1
88967,1
64012,1
103830,1
49769,1
368,1
118722,1
104639,1
1082,1
40895,1
18281,1
27131,1
79779,1
43105,1
46499,1
17345,1
12383,1
6007,1
10878,1
73962,1
12073,1
21196,1
115991,1
119639,1
20300,1
10934,1
42279,1
13201,1
93264,1
97246,1
48690,1
44837,1
25931,1
89952,1
36828,1
49004,1
109018,1
33138,1
44720,1
57386,1
114906,1
73208,1
27196,1
72146,1
31251,1
8465,1
62759,1
115639,1
30876,1
62562,1
109129,1
75032,1
82190,1
118560,1
64899,1
78188,1
36265,1
110624,1
106366,1
90430,1
59982,1
97794,1
36753,1
111658,1
49895,1
87502,1
24434,1
6125,1
58080,1
108261,1
36899,1
98737,1
114702,1
58698,1
40485,1
115836,1
73936,1
10881,1
103998,1
51872,1
76491,1
60504,1
8778,1
38571,1
70007,1
88606,1
10623,1
60576,1
108269,1
71010,1
24295,1
105537,1
64878,1
63704,1
18838,1
46678,1
100190,1
9436,1
116907,1
11398,1
68757,1
106456,1
92729,1
12125,1
56292,1
29351,1
117107,1
25269,1
106866,1
90594,1
16622,1
2473,1
53920,1
75676,1
28368,1
14197,1
104040,1
22050,1
41827,1
103462,1
118935,1
24310,1
112684,1
111572,1
110890,1
70020,1
1231,1
28929,1
43989,1
67978,1
80932,1
59837,1
20586,1
84509,1
3088,1
67705,1
103709,1
60790,1
105189,1
107123,1
97482,1
96851,1
17666,1
96935,1
11740,1
3356,1
111211,1
86462,1
54992,1
93465,1
6249,1
6082,1
61170,1
21623,1
17068,1
14000,1
34243,1
13020,1
90343,1
73438,1
37182,1
14409,1
22179,1
114557,1
110454,1
67017,1
107354,1
7783,1
76690,1
111624,1
2522,1
66692,1
60632,1
90247,1
22958,1
89667,1
54482,1
61279,1
23607,1
101090,1
1636,1
116128,1
62163,1
96669,1
12528,1
60596,1
2119,1
48860,1
23357,1
27223,1
14470,1
53404,1
100583,1
97640,1
83135,1
503,1
96357,1
66007,1
1623,1
105149,1
72316,1
63792,1
109797,1
105565,1
7158,1
8597,1
31605,1
32882,1
86475,1
17678,1
22906,1
47786,1
63410,1
107883,1
21073,1
51913,1
44912,1
74153,1
6619,1
1218,1
60071,1
10354,1
114741,1
49052,1
10748,1
100352,1
107786,1
104931,1
26476,1
105086,1
90859,1
9233,1
6428,1
35462,1
63558,1
29375,1
17766,1
102496,1
40536,1
101089,1
86119,1
103049,1
63274,1
48197,1
93796,1
102724,1
72943,1
30551,1
99240,1
12827,1
26490,1
56797,1
104646,1
102578,1
43316,1
41186,1
42009,1
38181,1
58165,1
102796,1
79188,1
2462,1
807,1
109728,1
41497,1
107426,1
12359,1
2208,1
51192,1
118655,1
92360,1
23665,1
105141,1
94747,1
68892,1
73939,1
48577,1
21660,1
91534,1
41656,1
41025,1
66872,1
12231,1
8979,1
36814,1
105269,1
69264,1
4203,1
41379,1
115108,1
69737,1
81185,1
2114,1
91455,1
9487,1
114509,1
62784,1
22814,1
30279,1
44784,1
25972,1
113902,1
102336,1
17920,1
76019,1
79953,1
106784,1
17414,1
2844,1
12777,1
43598,1
30746,1
103019,1
102264,1
51400,1
62076,1
91576,1
83308,1
48338,1
74953,1
111923,1
24701,1
12780,1
72985,1
48235,1
43870,1
108581,1
83898,1
100968,1
30795,1
79281,1
44541,1
116435,1
38033,1
95711,1
23029,1
26835,1
55107,1
83461,1
59774,1
58150,1
25402,1
87019,1
18599,1
51470,1
107670,1
117153,1
83766,1
113837,1
77936,1
102664,1
118450,1
49670,1
71192,1
33969,1
60336,1
28543,1
37753,1
107294,1
58393,1
12908,1
33060,1
27739,1
32533,1
95911,1
70550,1
77531,1
60464,1
112051,1
81073,1
25175,1
51860,1
73287,1
77449,1
47769,1
81183,1
1501,1
21509,1
35923,1
54573,1
73623,1
118601,1
6278,1
6277,1
35457,1
105334,1
110883,1
100178,1
61283,1
10036,1
37192,1
96789,1
94920,1
53882,1
85605,1
96005,1
38297,1
60705,1
119786,1
116992,1
110793,1
82570,1
14233,1
86261,1
45033,1
53984,1
93113,1
67330,1
95603,1
76405,1
78214,1
36711,1
109193,1
74178,1
75965,1
6445,1
102895,1
63972,1
74793,1
83584,1
52889,1
52087,1
83490,1
80663,1
43250,1
108248,1
9259,1
119227,1
103834,1
77974,1
19930,1
112908,1
101623,1
54434,1
65435,1
619,1
56353,1
67711,1
112888,1
108953,1
13150,1
59161,1
41456,1
80352,1
38629,1
46413,1
87529,1
18824,1
22639,1
106814,1
13118,1
63698,1
6113,1
102002,1
104630,1
53308,1
2271,1
60001,1
67963,1
39036,1
42686,1
104312,1
43388,1
99353,1
98194,1
89800,1
13542,1
20045,1
5537,1
86537,1
60375,1
68890,1
17385,1
69192,1
67338,1
51224,1
80694,1
17211,1
30842,1
28648,1
14521,1
101823,1
104588,1
57051,1
55820,1
97258,1
57387,1
64592,1
93245,1
11787,1
86517,1
57795,1
117408,1
83112,1
25913,1
78594,1
65376,1
96412,1
97920,1
69506,1
79888,1
108119,1
76774,1
32040,1
83025,1
21095,1
85049,1
21436,1
17262,1
90488,1
12774,1
110472,1
32297,1
26723,1
81485,1
5517,1
90211,1
83396,1
88511,1
42039,1
41209,1
109237,1
26754,1
45835,1
57,1
52434,1
103843,1
56502,1
11155,1
56475,1
36097,1
64395,1
59271,1
48245,1
67109,1
50377,1
100136,1
13260,1
99152,1
9741,1
17986,1
48878,1
48681,1
28339,1
42458,1
58979,1
4529,1
28515,1
114095,1
43921,1
103503,1
874,1
9400,1
31897,1
44618,1
650,1
108863,1
68986,1
13919,1
31331,1
73416,1
71599,1
111903,1
105434,1
110810,1
1075,1
60144,1
79579,1
48266,1
29111,1
119733,1
94372,1
36752,1
83423,1
25304,1
16186,1
56437,1
29916,1
69533,1
9877,1
57330,1
107553,1
117240,1
56131,1
14072,1
111770,1
100682,1
70883,1
8974,1
31973,1
119764,1
63066,1
109809,1
53746,1
57814,1
36738,1
22950,1
99424,1
91529,1
26157,1
38561,1
31549,1
55239,1
51669,1
5800,1
22223,1
36161,1
105078,1
5435,1
104781,1
21747,1
23026,1
25753,1
23480,1
39081,1
90189,1
9692,1
89499,1
118264,1
23069,1
5805,1
82249,1
114130,1
115424,1
63989,1
116368,1
118372,1
76737,1
22792,1
82449,1
106156,1
39011,1
87044,1
33780,1
119596,1
2000,1
62282,1
11170,1
32290,1
2597,1
118779,1
9167,1
54157,1
38660,1
32200,1
38277,1
95760,1
96742,1
76060,1
69579,1
64682,1
31748,1
11681,1
16935,1
14459,1
32337,1
11431,1
75236,1
23900,1
62780,1
31793,1
46165,1
110815,1
71357,1
21041,1
4782,1
98630,1
111508,1
5837,1
96006,1
2288,1
94786,1
16858,1
63361,1
12823,1
21910,1
23800,1
118470,1
114069,1
6355,1
102053,1
35297,1
89994,1
13445,1
63859,1
29508,1
101658,1
30438,1
95217,1
41762,1
96446,1
177,1
73340,1
5245,1
10886,1
92579,1
24342,1
65161,1
44166,1
71948,1
113654,1
106448,1
86336,1
68624,1
92359,1
102098,1
20906,1
71822,1
104634,1
44249,1
32189,1
89543,1
29192,1
87331,1
16443,1
22150,1
33303,1
70603,1
22696,1
11912,1
66647,1
56004,1
62957,1
79042,1
108924,1
45203,1
118195,1
103423,1
54007,1
81153,1
19038,1
40180,1
75610,1
11960,1
93167,1
2566,1
99876,1
48253,1
23570,1
71012,1
103767,1
96394,1
110741,1
94204,1
7759,1
33763,1
10369,1
39147,1
40638,1
34307,1
87414,1
76365,1
114053,1
15150,1
22202,1
101574,1
105244,1
44619,1
27031,1
38388,1
70983,1
20517,1
50812,1
30293,1
63437,1
37107,1
42024,1
49543,1
74383,1
24185,1
74083,1
95057,1
115331,1
19681,1
36068,1
38656,1
40882,1
2951,1
4081,1
20283,1
17067,1
103931,1
20255,1
69581,1
39277,1
97353,1
62474,1
61460,1
104796,1
72412,1
110970,1
93045,1
13229,1
76393,1
52715,1
11142,1
19709,1
25882,1
85942,1
103014,1
33248,1
39356,1
90478,1
43145,1
91936,1
71823,1
97647,1
75897,1
90362,1
99081,1
23652,1
17214,1
1069,1
87795,1
57909,1
50145,1
1965,1
76594,1
59659,1
25280,1
43819,1
80134,1
88539,1
15972,1
86597,1
8239,1
22256,1
5848,1
39237,1
86410,1
83426,1
12830,1
67997,1
33385,1
45937,1
69421,1
104165,1
113801,1
4016,1
50878,1
113109,1
63242,1
24835,1
69485,1
24427,1
60190,1
107645,1
103611,1
65517,1
12659,1
111958,1
89057,1
101339,1
114541,1
7576,1
46474,1
15138,1
15466,1
26271,1
88185,1
12143,1
106741,1
77998,1
110532,1
62138,1
49547,1
19303,1
17045,1
112855,1
79008,1
86700,1
23772,1
54360,1
73579,1
87223,1
47925,1
5443,1
8399,1
49553,1
94508,1
4136,1
110710,1
17196,1
1738,1
29882,1
98095,1
47792,1
21266,1
116321,1
63551,1
2876,1
87679,1
33204,1
10661,1
99937,1
8242,1
39713,1
24653,1
91801,1
70455,1
1485,1
83104,1
38598,1
87517,1
88373,1
55699,1
28892,1
90993,1
101196,1
6191,1
50186,1
50960,1
117088,1
4870,1
92674,1
30398,1
58045,1
52578,1
62884,1
18919,1
66325,1
71644,1
63651,1
32211,1
7535,1
27676,1
21818,1
55891,1
108104,1
67163,1
99008,1
48889,1
56396,1
92321,1
70687,1
77103,1
88846,1
19954,1
49648,1
111662,1
116774,1
7831,1
32875,1
102907,1
100378,1
102381,1
59912,1
91959,1
50666,1
105387,1
25661,1
11361,1
36773,1
117588,1
63288,1
19034,1
101530,1
103386,1
40717,1
20900,1
59971,1
11909,1
12059,1
49392,1
115566,1
16902,1
22643,1
29171,1
64838,1
28131,1
20357,1
49444,1
40506,1
1715,1
105544,1
92055,1
67572,1
59976,1
116590,1
91374,1
36430,1
25710,1
19365,1
102226,1
111925,1
34851,1
13121,1
78961,1
24508,1
106633,1
44366,1
32722,1
33051,1
59972,1
91097,1
88595,1
114610,1
109362,1
33109,1
49238,1
71050,1
116838,1
59492,1
108641,1
1579,1
6691,1
26717,1
23901,1
33966,1
79073,1
42437,1
82014,1
99180,1
62253,1
118583,1
80428,1
7369,1
115179,1
72770,1
14321,1
9630,1
104098,1
60573,1
39090,1
18340,1
49529,1
115064,1
62249,1
108381,1
98508,1
54290,1
15655,1
102216,1
41745,1
34910,1
78406,1
50714,1
51950,1
74489,1
112179,1
105703,1
45082,1
96896,1
39850,1
54832,1
43027,1
58134,1
28328,1
90230,1
14050,1
10596,1
50231,1
28423,1
17713,1
6785,1
31187,1
99893,1
61499,1
14740,1
28086,1
14143,1
99790,1
110734,1
77848,1
85992,1
86480,1
26141,1
111910,1
83594,1
5438,1
99694,1
105669,1
29406,1
66449,1
6172,1
24636,1
5344,1
115135,1
22047,1
74301,1
118753,1
91498,1
95836,1
113843,1
28284,1
18649,1
59432,1
81883,1
68411,1
7802,1
43016,1
106661,1
44670,1
19272,1
117738,1
4929,1
24837,1
21821,1
79564,1
107766,1
86163,1
31298,1
23928,1
43531,1
81769,1
47006,1
77223,1
71881,1
97025,1
62476,1
41680,1
13626,1
97120,1
29838,1
117290,1
64311,1
7029,1
112158,1
62022,1
23503,1
3649,1
20445,1
53622,1
48018,1
47539,1
49152,1
24877,1
31057,1
55038,1
45381,1
26989,1
7578,1
72972,1
71721,1
89615,1
47043,1
41690,1
234,1
43767,1
21496,1
31568,1
1847,1
3033,1
35608,1
16070,1
109476,1
34516,1
35150,1
4126,1
25081,1
44564,1
98587,1
38191,1
2130,1
46675,1
90235,1
96327,1
74841,1
1196,1
57268,1
9718,1
97086,1
35774,1
23717,1
70909,1
16350,1
77136,1
50863,1
86211,1
41327,1
115204,1
16697,1
29856,1
11546,1
31405,1
81862,1
107329,1
86321,1
44977,1
100343,1
33860,1
38980,1
6574,1
38359,1
38706,1
48031,1
117614,1
29208,1
92966,1
39393,1
16832,1
79106,1
67927,1
11481,1
83420,1
34173,1
107005,1
12067,1
98669,1
115635,1
14633,1
114212,1
86421,1
2925,1
66808,1
114987,1
79786,1
87033,1
108332,1
40398,1
74238,1
49362,1
116517,1
96034,1
115355,1
58672,1
64859,1
19778,1
46199,1
7692,1
6467,1
82344,1
81711,1
3240,1
45072,1
1464,1
87753,1
2408,1
82742,1
118873,1
48155,1
73247,1
50081,1
43800,1
106930,1
86412,1
51022,1
33571,1
107738,1
32036,1
26369,1
62789,1
45215,1
50845,1
111656,1
66514,1
19949,1
22810,1
75486,1
71212,1
108220,1
67599,1
1679,1
75886,1
119852,1
81306,1
114791,1
3832,1
105696,1
117958,1
26897,1
36565,1
56786,1
103112,1
107076,1
1725,1
104142,1
93778,1
59803,1
54630,1
57936,1
2989,1
35678,1
29525,1
26155,1
68866,1
52293,1
44316,1
41278,1
9675,1
2039,1
69489,1
92030,1
94942,1
92308,1
96974,1
16491,1
28583,1
77355,1
2662,1
106130,1
96014,1
92393,1
54433,1
101,1
110995,1
27687,1
37888,1
72950,1
48989,1
101443,1
99881,1
14758,1
24684,1
17489,1
77762,1
89813,1
11198,1
38960,1
103738,1
87448,1
57075,1
79093,1
44324,1
114873,1
104099,1
117984,1
55022,1
50270,1
58993,1
109241,1
65172,1
28744,1
83564,1
3049,1
7890,1
34835,1
16195,1
104069,1
15525,1
63544,1
108380,1
27675,1
86699,1
33904,1
90137,1
54444,1
93568,1
97520,1
99831,1
83750,1
39046,1
14861,1
33762,1
95715,1
82633,1
16497,1
108859,1
105971,1
74251,1
111181,1
7394,1
108951,1
1109,1
44448,1
110105,1
34783,1
74569,1
31318,1
31390,1
66421,1
103735,1
5738,1
39738,1
92285,1
12685,1
64568,1
75632,1
104266,1
56963,1
116540,1
114365,1
84547,1
79160,1
61697,1
8754,1
100705,1
113743,1
31554,1
94656,1
117022,1
91789,1
17095,1
34405,1
71616,1
78998,1
22928,1
109722,1
87768,1
28413,1
67493,1
71037,1
112914,1
53159,1
62466,1
59331,1
19422,1
20668,1
55921,1
26133,1
15361,1
62935,1
64884,1
29005,1
84737,1
70513,1
81861,1
65198,1
54416,1
106644,1
23091,1
117523,1
107800,1
98416,1
83458,1
108485,1
93256,1
19493,1
83917,1
99892,1
79628,1
33996,1
42234,1
71157,1
67470,1
118040,1
71330,1
118736,1
79357,1
108369,1
95721,1
13443,1
38827,1
91580,1
79807,1
26636,1
33008,1
45023,1
9135,1
2202,1
109677,1
34167,1
75894,1
5767,1
15998,1
8312,1
54774,1
37302,1
29920,1
74985,1
45552,1
1828,1
98501,1
62414,1
27143,1
40488,1
78057,1
54477,1
23228,1
59114,1
103064,1
70753,1
92797,1
77089,1
70857,1
32889,1
66973,1
68947,1
27474,1
93426,1
54371,1
100745,1
81340,1
65776,1
96934,1
71825,1
61184,1
79910,1
73713,1
97875,1
116088,1
38328,1
36311,1
50473,1
78195,1
83120,1
15706,1
95648,1
36562,1
35889,1
64844,1
72150,1
52059,1
66858,1
2223,1
61227,1
96285,1
17874,1
16247,1
115481,1
83077,1
37372,1
105320,1
109833,1
50854,1
16266,1
8855,1
57832,1
40808,1
97589,1
60526,1
70610,1
81723,1
94573,1
35050,1
96198,1
98291,1
65809,1
109599,1
36688,1
82099,1
31871,1
85176,1
58183,1
115327,1
8384,1
45195,1
56887,1
112585,1
37757,1
87098,1
20873,1
15586,1
42536,1
69454,1
106034,1
17039,1
17300,1
50730,1
91877,1
30572,1
47884,1
30530,1
30123,1
83722,1
97698,1
109211,1
18829,1
101320,1
6769,1
2459,1
65539,1
101264,1
41182,1
32585,1
59089,1
111005,1
47363,1
56996,1
74241,1
53410,1
115902,1
115160,1
86712,1
93122,1
21810,1
72386,1
12379,1
647,1
84314,1
29628,1
21655,1
70655,1
48562,1
107469,1
119873,1
113464,1
32092,1
91629,1
102071,1
47358,1
25401,1
14354,1
110525,1
3743,1
52882,1
66500,1
21145,1
14853,1
90762,1
43430,1
106179,1
58912,1
45058,1
45108,1
110367,1
48065,1
109954,1
77437,1
23771,1
72659,1
4779,1
27244,1
9249,1
23292,1
45570,1
20405,1
8766,1
27659,1
116578,1
62990,1
87504,1
34720,1
10784,1
84137,1
36274,1
114733,1
39012,1
70005,1
118690,1
115681,1
18097,1
96659,1
8759,1
102769,1
23840,1
4353,1
103817,1
8430,1
10815,1
88048,1
35764,1
58767,1
33845,1
113946,1
21498,1
17342,1
22955,1
116524,1
21852,1
109935,1
67787,1
6171,1
117870,1
19000,1
65825,1
76394,1
73261,1
17222,1
5997,1
108476,1
117076,1
65713,1
20836,1
26010,1
9619,1
13802,1
72818,1
73226,1
66149,1
24114,1
22787,1
86890,1
115817,1
22257,1
43447,1
98025,1
171,1
